time_index,maturity_i,maturity_j,covariance
252,5 Yr,3 Mo,0.0029645474959318946
252,5 Yr,4 Mo,0.004326996031233327
252,5 Yr,6 Mo,0.007421565121219951
252,5 Yr,1 Yr,0.01568794318189388
252,5 Yr,2 Yr,0.021159899657693295
252,5 Yr,3 Yr,0.022416051737332396
252,5 Yr,5 Yr,0.022322066131351185
252,5 Yr,7 Yr,0.02156942988403341
252,5 Yr,10 Yr,0.020034935876427344
252,5 Yr,20 Yr,0.018264832279873744
252,5 Yr,30 Yr,0.01790346417416708
252,7 Yr,1 Mo,0.0006524300002586525
252,7 Yr,2 Mo,0.001358944538433979
252,7 Yr,3 Mo,0.002497855735889092
252,7 Yr,4 Mo,0.0038677925279357
252,7 Yr,6 Mo,0.00671446183112125
252,7 Yr,1 Yr,0.014652702624200636
252,7 Yr,2 Yr,0.019902870892987812
252,7 Yr,3 Yr,0.021404085495811468
252,7 Yr,5 Yr,0.02156942988403341
252,7 Yr,7 Yr,0.021111644140411737
252,7 Yr,10 Yr,0.01977672568530546
252,7 Yr,20 Yr,0.018234372379890944
252,7 Yr,30 Yr,0.017966937325722025
252,10 Yr,1 Mo,0.00047155360402202135
252,10 Yr,2 Mo,0.0010446790018512689
252,10 Yr,3 Mo,0.0020731145976759075
252,10 Yr,4 Mo,0.0032960616060641232
252,10 Yr,6 Mo,0.005785721533957602
252,10 Yr,1 Yr,0.01308482542267789
252,10 Yr,2 Yr,0.017928023518715877
252,10 Yr,3 Yr,0.019587462660248134
252,10 Yr,5 Yr,0.02003493587642734
252,10 Yr,7 Yr,0.01977672568530546
252,10 Yr,10 Yr,0.018823282762787497
252,10 Yr,20 Yr,0.01761194212593816
252,10 Yr,30 Yr,0.017470725412159077
252,20 Yr,1 Mo,0.0004936777439975903
252,20 Yr,2 Mo,0.0008922263767194012
252,20 Yr,3 Mo,0.0017651949759032277
252,20 Yr,4 Mo,0.0027665656115636954
252,20 Yr,6 Mo,0.004862300860882028
252,20 Yr,1 Yr,0.011435488191077597
252,20 Yr,2 Yr,0.0157744512366006
252,20 Yr,3 Yr,0.01750262638760095
252,20 Yr,5 Yr,0.01826483227987374
252,20 Yr,7 Yr,0.018234372379890944
252,20 Yr,10 Yr,0.01761194212593816
252,20 Yr,20 Yr,0.016944016452698454
252,20 Yr,30 Yr,0.016831977505432357
252,30 Yr,1 Mo,0.0001478651694680828
252,30 Yr,2 Mo,0.0005263393270084482
252,30 Yr,3 Mo,0.001417018134561451
252,30 Yr,4 Mo,0.0024066040638365386
252,30 Yr,6 Mo,0.004394182172329023
252,30 Yr,1 Yr,0.010833873580597609
252,30 Yr,2 Yr,0.015127310234945205
252,30 Yr,3 Yr,0.016983181001565515
252,30 Yr,5 Yr,0.017903464174167077
252,30 Yr,7 Yr,0.017966937325722025
252,30 Yr,10 Yr,0.017470725412159077
252,30 Yr,20 Yr,0.016831977505432354
252,30 Yr,30 Yr,0.016913816134823952
253,1 Mo,1 Mo,0.005063373251992455
253,1 Mo,2 Mo,0.004175955158453075
253,1 Mo,3 Mo,0.0042394624073186764
253,1 Mo,4 Mo,0.003907557030485907
253,1 Mo,6 Mo,0.004107038029815031
253,1 Mo,1 Yr,0.0033178463110088404
253,1 Mo,2 Yr,0.0022362188848855267
253,1 Mo,3 Yr,0.0016550554086428796
253,1 Mo,5 Yr,0.0009226460976436398
253,1 Mo,7 Yr,0.0006069731651312306
253,1 Mo,10 Yr,0.000427818549692928
253,1 Mo,20 Yr,0.0004549318207449673
253,1 Mo,30 Yr,0.00011116424924155683
253,2 Mo,1 Mo,0.004175955158453075
253,2 Mo,2 Mo,0.004537164645439251
253,2 Mo,3 Mo,0.00428834984339473
253,2 Mo,4 Mo,0.004297776398896315
253,2 Mo,6 Mo,0.0044613103950479965
253,2 Mo,1 Yr,0.003925043935410364
253,2 Mo,2 Yr,0.0030706090585038955
253,2 Mo,3 Yr,0.0024367067968391024
253,2 Mo,5 Yr,0.0016460990186515773
253,2 Mo,7 Yr,0.0013088763216801867
253,2 Mo,10 Yr,0.0009968427773520755
253,2 Mo,20 Yr,0.0008503886929096185
253,2 Mo,30 Yr,0.0004867663724544924
253,3 Mo,1 Mo,0.004239462407318676
253,3 Mo,2 Mo,0.00428834984339473
253,3 Mo,3 Mo,0.005067972767188705
253,3 Mo,4 Mo,0.004662247319586514
253,3 Mo,6 Mo,0.005283260816499718
253,3 Mo,1 Yr,0.005236928071684849
253,3 Mo,2 Yr,0.004527628950312464
253,3 Mo,3 Yr,0.0037918879711301653
253,3 Mo,5 Yr,0.002948490981375901
253,3 Mo,7 Yr,0.002483422193754956
253,3 Mo,10 Yr,0.0020597632862811997
253,3 Mo,20 Yr,0.001754231064005156
253,3 Mo,30 Yr,0.0014067231393195222
253,4 Mo,1 Mo,0.003907557030485908
253,4 Mo,2 Mo,0.004297776398896315
253,4 Mo,3 Mo,0.004662247319586514
253,4 Mo,4 Mo,0.005349957555923699
253,4 Mo,6 Mo,0.005874301359896641
253,4 Mo,1 Yr,0.006257665919159863
253,4 Mo,2 Yr,0.005838714255532531
253,4 Mo,3 Yr,0.0052604791715612515
253,4 Mo,5 Yr,0.0043320676703419506
253,4 Mo,7 Yr,0.0038737122948065534
253,4 Mo,10 Yr,0.0033022240179209606
253,4 Mo,20 Yr,0.0027727785577518547
253,4 Mo,30 Yr,0.002412567765370594
253,6 Mo,1 Mo,0.004107038029815031
253,6 Mo,2 Mo,0.0044613103950479965
253,6 Mo,3 Mo,0.005283260816499718
253,6 Mo,4 Mo,0.005874301359896642
253,6 Mo,6 Mo,0.007507932322822413
253,6 Mo,1 Yr,0.0091149368186064
253,6 Mo,2 Yr,0.009344578102741962
253,6 Mo,3 Yr,0.008689470447235087
253,6 Mo,5 Yr,0.007454019238079933
253,6 Mo,7 Yr,0.006745045635415889
253,6 Mo,10 Yr,0.005814723562723374
253,6 Mo,20 Yr,0.004887311176402098
253,6 Mo,30 Yr,0.004417801108767651
253,1 Yr,1 Mo,0.003317846311008841
253,1 Yr,2 Mo,0.003925043935410365
253,1 Yr,3 Mo,0.00523692807168485
253,1 Yr,4 Mo,0.006257665919159864
253,1 Yr,6 Mo,0.0091149368186064
253,1 Yr,1 Yr,0.014943723196141073
253,1 Yr,2 Yr,0.017476322131658232
253,1 Yr,3 Yr,0.017202356250267312
253,1 Yr,5 Yr,0.01579160889832991
253,1 Yr,7 Yr,0.014754253467028987
253,1 Yr,10 Yr,0.013182981392532102
253,1 Yr,20 Yr,0.011523175763136271
253,1 Yr,30 Yr,0.010917009117702332
253,2 Yr,1 Mo,0.0022362188848855267
253,2 Yr,2 Mo,0.0030706090585038955
253,2 Yr,3 Mo,0.004527628950312465
253,2 Yr,4 Mo,0.00583871425553253
253,2 Yr,6 Mo,0.009344578102741962
253,2 Yr,1 Yr,0.017476322131658232
253,2 Yr,2 Yr,0.02249614238911134
253,2 Yr,3 Yr,0.02253613343319605
253,2 Yr,5 Yr,0.021342537011682317
253,2 Yr,7 Yr,0.020082846780261076
253,2 Yr,10 Yr,0.018102475576405503
253,2 Yr,20 Yr,0.015931089603603576
253,2 Yr,30 Yr,0.015275899171545848
253,3 Yr,1 Mo,0.0016550554086428796
253,3 Yr,2 Mo,0.0024367067968391024
253,3 Yr,3 Mo,0.0037918879711301653
253,3 Yr,4 Mo,0.0052604791715612515
253,3 Yr,6 Mo,0.008689470447235087
253,3 Yr,1 Yr,0.01720235625026731
253,3 Yr,2 Yr,0.02253613343319605
253,3 Yr,3 Yr,0.02348811763403726
253,3 Yr,5 Yr,0.022582216009333002
253,3 Yr,7 Yr,0.021561585982835214
253,3 Yr,10 Yr,0.019737256294335887
253,3 Yr,20 Yr,0.017632521916905917
253,3 Yr,30 Yr,0.017105927258934606
253,5 Yr,1 Mo,0.0009226460976436396
253,5 Yr,2 Mo,0.0016460990186515775
253,5 Yr,3 Mo,0.0029484909813759013
253,5 Yr,4 Mo,0.0043320676703419506
253,5 Yr,6 Mo,0.007454019238079933
253,5 Yr,1 Yr,0.01579160889832991
253,5 Yr,2 Yr,0.021342537011682317
253,5 Yr,3 Yr,0.022582216009333005
253,5 Yr,5 Yr,0.022479025512607467
253,5 Yr,7 Yr,0.02171439323113262
253,5 Yr,10 Yr,0.02017098187422158
253,5 Yr,20 Yr,0.018379828296258355
253,5 Yr,30 Yr,0.018011813305852564
253,7 Yr,1 Mo,0.0006069731651312308
253,7 Yr,2 Mo,0.001308876321680187
253,7 Yr,3 Mo,0.002483422193754956
253,7 Yr,4 Mo,0.0038737122948065534
253,7 Yr,6 Mo,0.006745045635415889
253,7 Yr,1 Yr,0.014754253467028985
253,7 Yr,2 Yr,0.020082846780261076
253,7 Yr,3 Yr,0.021561585982835214
253,7 Yr,5 Yr,0.02171439323113262
253,7 Yr,7 Yr,0.021243981409102865
253,7 Yr,10 Yr,0.01990016271755407
253,7 Yr,20 Yr,0.018337453561079426
253,7 Yr,30 Yr,0.01806392277901201
253,10 Yr,1 Mo,0.0004278185496929278
253,10 Yr,2 Mo,0.0009968427773520755
253,10 Yr,3 Mo,0.0020597632862811997
253,10 Yr,4 Mo,0.0033022240179209606
253,10 Yr,6 Mo,0.005814723562723373
253,10 Yr,1 Yr,0.013182981392532102
253,10 Yr,2 Yr,0.018102475576405503
253,10 Yr,3 Yr,0.019737256294335887
253,10 Yr,5 Yr,0.02017098187422158
253,10 Yr,7 Yr,0.01990016271755407
253,10 Yr,10 Yr,0.018938040796909656
253,10 Yr,20 Yr,0.017707147351008503
253,10 Yr,30 Yr,0.017560231073915498
253,20 Yr,1 Mo,0.0004549318207449672
253,20 Yr,2 Mo,0.0008503886929096185
253,20 Yr,3 Mo,0.001754231064005156
253,20 Yr,4 Mo,0.0027727785577518543
253,20 Yr,6 Mo,0.004887311176402097
253,20 Yr,1 Yr,0.01152317576313627
253,20 Yr,2 Yr,0.015931089603603576
253,20 Yr,3 Yr,0.017632521916905917
253,20 Yr,5 Yr,0.018379828296258355
253,20 Yr,7 Yr,0.018337453561079426
253,20 Yr,10 Yr,0.0177071473510085
253,20 Yr,20 Yr,0.017021951056288114
253,20 Yr,30 Yr,0.016905129481515447
253,30 Yr,1 Mo,0.00011116424924155667
253,30 Yr,2 Mo,0.00048676637245449245
253,30 Yr,3 Mo,0.0014067231393195222
253,30 Yr,4 Mo,0.002412567765370594
253,30 Yr,6 Mo,0.004417801108767651
253,30 Yr,1 Yr,0.010917009117702332
253,30 Yr,2 Yr,0.01527589917154585
253,30 Yr,3 Yr,0.01710592725893461
253,30 Yr,5 Yr,0.018011813305852567
253,30 Yr,7 Yr,0.01806392277901201
253,30 Yr,10 Yr,0.0175602310739155
253,30 Yr,20 Yr,0.016905129481515447
253,30 Yr,30 Yr,0.01698246576062158
254,1 Mo,1 Mo,0.005076079018194265
254,1 Mo,2 Mo,0.004192968155929834
254,1 Mo,3 Mo,0.004250886804139321
254,1 Mo,4 Mo,0.0039139766468696815
254,1 Mo,6 Mo,0.004109507396010699
254,1 Mo,1 Yr,0.003297439926970629
254,1 Mo,2 Yr,0.0021958977346989354
254,1 Mo,3 Yr,0.001606617459529765
254,1 Mo,5 Yr,0.0008731549797392348
254,1 Mo,7 Yr,0.0005606608977806951
254,1 Mo,10 Yr,0.00038549677594258214
254,1 Mo,20 Yr,0.0004175277163530201
254,1 Mo,30 Yr,7.801275943801346e-05
254,2 Mo,1 Mo,0.004192968155929834
254,2 Mo,2 Mo,0.004559910402918702
254,2 Mo,3 Mo,0.00430362461091666
254,2 Mo,4 Mo,0.00430637338703547
254,2 Mo,6 Mo,0.004464489101316756
254,2 Mo,1 Yr,0.0038978389088864312
254,2 Mo,2 Yr,0.0030167399350036995
254,2 Mo,3 Yr,0.0023709342290301264
254,2 Mo,5 Yr,0.0015783813338898687
254,2 Mo,7 Yr,0.0012446873157230178
254,2 Mo,10 Yr,0.0009379294006388406
254,2 Mo,20 Yr,0.000798025412287528
254,2 Mo,30 Yr,0.0004400082037295075
254,3 Mo,1 Mo,0.004250886804139321
254,3 Mo,2 Mo,0.00430362461091666
254,3 Mo,3 Mo,0.005078230422380257
254,3 Mo,4 Mo,0.004668020257460746
254,3 Mo,6 Mo,0.005285398174624903
254,3 Mo,1 Yr,0.005218656992897197
254,3 Mo,2 Yr,0.004491452627078234
254,3 Mo,3 Yr,0.00374774125436428
254,3 Mo,5 Yr,0.002903049927640653
254,3 Mo,7 Yr,0.0024403667760678404
254,3 Mo,10 Yr,0.0020202520015854654
254,3 Mo,20 Yr,0.0017191190001846367
254,3 Mo,30 Yr,0.0013753769347081893
254,4 Mo,1 Mo,0.0039139766468696815
254,4 Mo,2 Mo,0.00430637338703547
254,4 Mo,3 Mo,0.004668020257460746
254,4 Mo,4 Mo,0.005353201044125699
254,4 Mo,6 Mo,0.005875553197191709
254,4 Mo,1 Yr,0.0062473516485463
254,4 Mo,2 Yr,0.005818337948495154
254,4 Mo,3 Yr,0.005236035733153205
254,4 Mo,5 Yr,0.004307109635308498
254,4 Mo,7 Yr,0.0038503842169009136
254,4 Mo,10 Yr,0.0032809143607791095
254,4 Mo,20 Yr,0.0027539546988424395
254,4 Mo,30 Yr,0.0023958954684707707
254,6 Mo,1 Mo,0.004109507396010699
254,6 Mo,2 Mo,0.004464489101316756
254,6 Mo,3 Mo,0.005285398174624903
254,6 Mo,4 Mo,0.005875553197191709
254,6 Mo,6 Mo,0.0075079406153340175
254,6 Mo,1 Yr,0.00911141040217329
254,6 Mo,2 Yr,0.009337187666429568
254,6 Mo,3 Yr,0.008676681857197107
254,6 Mo,5 Yr,0.007439051436082065
254,6 Mo,7 Yr,0.006728009187983902
254,6 Mo,10 Yr,0.005798213014821383
254,6 Mo,20 Yr,0.004871628461888274
254,6 Mo,30 Yr,0.004402615887370351
254,1 Yr,1 Mo,0.0032974399269706284
254,1 Yr,2 Mo,0.0038978389088864312
254,1 Yr,3 Mo,0.005218656992897196
254,1 Yr,4 Mo,0.0062473516485463
254,1 Yr,6 Mo,0.00911141040217329
254,1 Yr,1 Yr,0.014976087650872244
254,1 Yr,2 Yr,0.017540665168744675
254,1 Yr,3 Yr,0.017283296362314134
254,1 Yr,5 Yr,0.015876080765999685
254,1 Yr,7 Yr,0.01483612368584314
254,1 Yr,10 Yr,0.013258675268949985
254,1 Yr,20 Yr,0.011591090724607086
254,1 Yr,30 Yr,0.010978400706461208
254,2 Yr,1 Mo,0.002195897734698935
254,2 Yr,2 Mo,0.0030167399350036995
254,2 Yr,3 Mo,0.004491452627078235
254,2 Yr,4 Mo,0.005818337948495154
254,2 Yr,6 Mo,0.009337187666429568
254,2 Yr,1 Yr,0.017540665168744675
254,2 Yr,2 Yr,0.022623677931077262
254,2 Yr,3 Yr,0.022693040133802883
254,2 Yr,5 Yr,0.021504653044116414
254,2 Yr,7 Yr,0.020237415241416375
254,2 Yr,10 Yr,0.018244616470708984
254,2 Yr,20 Yr,0.016057745465554725
254,2 Yr,30 Yr,0.015389370672512451
254,3 Yr,1 Mo,0.0016066174595297652
254,3 Yr,2 Mo,0.0023709342290301264
254,3 Yr,3 Mo,0.0037477412543642803
254,3 Yr,4 Mo,0.005236035733153205
254,3 Yr,6 Mo,0.008676681857197107
254,3 Yr,1 Yr,0.017283296362314134
254,3 Yr,2 Yr,0.022693040133802883
254,3 Yr,3 Yr,0.02364862971711269
254,3 Yr,5 Yr,0.022732614613573437
254,3 Yr,7 Yr,0.021680643373868214
254,3 Yr,10 Yr,0.019839314446562943
254,3 Yr,20 Yr,0.01771491724897834
254,3 Yr,30 Yr,0.017169756298496056
254,5 Yr,1 Mo,0.000873154979739235
254,5 Yr,2 Mo,0.0015783813338898685
254,5 Yr,3 Mo,0.002903049927640653
254,5 Yr,4 Mo,0.004307109635308498
254,5 Yr,6 Mo,0.007439051436082064
254,5 Yr,1 Yr,0.015876080765999685
254,5 Yr,2 Yr,0.021504653044116414
254,5 Yr,3 Yr,0.022732614613573433
254,5 Yr,5 Yr,0.022611131343767642
254,5 Yr,7 Yr,0.021803647204355507
254,5 Yr,10 Yr,0.020241860639224844
254,5 Yr,20 Yr,0.01843010108578412
254,5 Yr,30 Yr,0.01804178990012883
254,7 Yr,1 Mo,0.0005606608977806953
254,7 Yr,2 Mo,0.0012446873157230178
254,7 Yr,3 Mo,0.0024403667760678404
254,7 Yr,4 Mo,0.003850384216900913
254,7 Yr,6 Mo,0.006728009187983901
254,7 Yr,1 Yr,0.01483612368584314
254,7 Yr,2 Yr,0.020237415241416375
254,7 Yr,3 Yr,0.02168064337386821
254,7 Yr,5 Yr,0.021803647204355507
254,7 Yr,7 Yr,0.02127587646702796
254,7 Yr,10 Yr,0.01991325889325967
254,7 Yr,20 Yr,0.018330445486874437
254,7 Yr,30 Yr,0.01803580843039022
254,10 Yr,1 Mo,0.0003854967759425826
254,10 Yr,2 Mo,0.0009379294006388406
254,10 Yr,3 Mo,0.002020252001585466
254,10 Yr,4 Mo,0.003280914360779109
254,10 Yr,6 Mo,0.005798213014821383
254,10 Yr,1 Yr,0.013258675268949985
254,10 Yr,2 Yr,0.01824461647070898
254,10 Yr,3 Yr,0.019839314446562943
254,10 Yr,5 Yr,0.020241860639224844
254,10 Yr,7 Yr,0.01991325889325967
254,10 Yr,10 Yr,0.018933459230817854
254,10 Yr,20 Yr,0.01768393831369068
254,10 Yr,30 Yr,0.017517077223700498
254,20 Yr,1 Mo,0.00041752771635302047
254,20 Yr,2 Mo,0.0007980254122875281
254,20 Yr,3 Mo,0.001719119000184637
254,20 Yr,4 Mo,0.0027539546988424395
254,20 Yr,6 Mo,0.004871628461888274
254,20 Yr,1 Yr,0.011591090724607088
254,20 Yr,2 Yr,0.01605774546555473
254,20 Yr,3 Yr,0.01771491724897834
254,20 Yr,5 Yr,0.018430101085784124
254,20 Yr,7 Yr,0.018330445486874437
254,20 Yr,10 Yr,0.017683938313690684
254,20 Yr,20 Yr,0.01698198320043271
254,20 Yr,30 Yr,0.016846773522044684
254,30 Yr,1 Mo,7.801275943801346e-05
254,30 Yr,2 Mo,0.0004400082037295075
254,30 Yr,3 Mo,0.0013753769347081893
254,30 Yr,4 Mo,0.0023958954684707703
254,30 Yr,6 Mo,0.004402615887370351
254,30 Yr,1 Yr,0.01097840070646121
254,30 Yr,2 Yr,0.015389370672512451
254,30 Yr,3 Yr,0.017169756298496056
254,30 Yr,5 Yr,0.01804178990012883
254,30 Yr,7 Yr,0.018035808430390224
254,30 Yr,10 Yr,0.017517077223700498
254,30 Yr,20 Yr,0.016846773522044688
254,30 Yr,30 Yr,0.016906915537477262
255,1 Mo,1 Mo,0.005086586724772616
255,1 Mo,2 Mo,0.004207106965745427
255,1 Mo,3 Mo,0.004260383402077681
255,1 Mo,4 Mo,0.003921427430832783
255,1 Mo,6 Mo,0.004113400745701709
255,1 Mo,1 Yr,0.0032792717471097446
255,1 Mo,2 Yr,0.002165213442648708
255,1 Mo,3 Yr,0.001566483201731524
255,1 Mo,5 Yr,0.0008287498318813486
255,1 Mo,7 Yr,0.0005189817167578592
255,1 Mo,10 Yr,0.0003446303638957096
255,1 Mo,20 Yr,0.00038054840951415715
255,1 Mo,30 Yr,4.627801618541019e-05
255,2 Mo,1 Mo,0.004207106965745427
255,2 Mo,2 Mo,0.004578534604278003
255,2 Mo,3 Mo,0.0043161315738657795
255,2 Mo,4 Mo,0.004315798429886398
255,2 Mo,6 Mo,0.004469269074815645
255,2 Mo,1 Yr,0.0038721346941494824
255,2 Mo,2 Yr,0.0029739748635318752
255,2 Mo,3 Yr,0.0023177968721317587
255,2 Mo,5 Yr,0.0015208483068371247
255,2 Mo,7 Yr,0.0011922208192988572
255,2 Mo,10 Yr,0.0008878139174712658
255,2 Mo,20 Yr,0.0007534817267187051
255,2 Mo,30 Yr,0.0004026484020948792
255,3 Mo,1 Mo,0.0042603834020776814
255,3 Mo,2 Mo,0.004316131573865779
255,3 Mo,3 Mo,0.005086629379237812
255,3 Mo,4 Mo,0.004674347267524975
255,3 Mo,6 Mo,0.005288606061654524
255,3 Mo,1 Yr,0.005201384947163699
255,3 Mo,2 Yr,0.004462720056452417
255,3 Mo,3 Yr,0.0037120555912965505
255,3 Mo,5 Yr,0.0028644196994130028
255,3 Mo,7 Yr,0.0024051477245617065
255,3 Mo,10 Yr,0.001986619376075531
255,3 Mo,20 Yr,0.0016892307662286353
255,3 Mo,30 Yr,0.00135031463130992
255,4 Mo,1 Mo,0.003921427430832783
255,4 Mo,2 Mo,0.004315798429886398
255,4 Mo,3 Mo,0.004674347267524974
255,4 Mo,4 Mo,0.005357583918364605
255,4 Mo,6 Mo,0.00587762601647301
255,4 Mo,1 Yr,0.006232583231216227
255,4 Mo,2 Yr,0.005794365370148442
255,4 Mo,3 Yr,0.005208875719876925
255,4 Mo,5 Yr,0.00427894696292243
255,4 Mo,7 Yr,0.003826251376134458
255,4 Mo,10 Yr,0.0032592430636971086
255,4 Mo,20 Yr,0.0027355515972201714
255,4 Mo,30 Yr,0.0023814015551016057
255,6 Mo,1 Mo,0.004113400745701709
255,6 Mo,2 Mo,0.004469269074815645
255,6 Mo,3 Mo,0.005288606061654524
255,6 Mo,4 Mo,0.00587762601647301
255,6 Mo,6 Mo,0.007508857636504714
255,6 Mo,1 Yr,0.009103237884803068
255,6 Mo,2 Yr,0.00932412607207823
255,6 Mo,3 Yr,0.00866280313183067
255,6 Mo,5 Yr,0.007425137976549833
255,6 Mo,7 Yr,0.006716707871208336
255,6 Mo,10 Yr,0.005788653224814538
255,6 Mo,20 Yr,0.004863900069991371
255,6 Mo,30 Yr,0.004396976187594005
255,1 Yr,1 Mo,0.0032792717471097446
255,1 Yr,2 Mo,0.0038721346941494824
255,1 Yr,3 Mo,0.005201384947163698
255,1 Yr,4 Mo,0.006232583231216227
255,1 Yr,6 Mo,0.009103237884803068
255,1 Yr,1 Yr,0.01500355120981225
255,1 Yr,2 Yr,0.017589079852231026
255,1 Yr,3 Yr,0.017355409234113498
255,1 Yr,5 Yr,0.015959821175820548
255,1 Yr,7 Yr,0.01491954290810709
255,1 Yr,10 Yr,0.013344637908056945
255,1 Yr,20 Yr,0.011671404705185543
255,1 Yr,30 Yr,0.011050045428835737
255,2 Yr,1 Mo,0.0021652134426487085
255,2 Yr,2 Mo,0.0029739748635318752
255,2 Yr,3 Mo,0.004462720056452417
255,2 Yr,4 Mo,0.005794365370148442
255,2 Yr,6 Mo,0.00932412607207823
255,2 Yr,1 Yr,0.017589079852231026
255,2 Yr,2 Yr,0.022707831719802563
255,2 Yr,3 Yr,0.022813433197002252
255,2 Yr,5 Yr,0.021642501706087898
255,2 Yr,7 Yr,0.020372462594694815
255,2 Yr,10 Yr,0.018381928583683278
255,2 Yr,20 Yr,0.016184966071053214
255,2 Yr,30 Yr,0.015501744655663719
255,3 Yr,1 Mo,0.0015664832017315243
255,3 Yr,2 Mo,0.0023177968721317587
255,3 Yr,3 Mo,0.0037120555912965505
255,3 Yr,4 Mo,0.005208875719876925
255,3 Yr,6 Mo,0.00866280313183067
255,3 Yr,1 Yr,0.017355409234113498
255,3 Yr,2 Yr,0.022813433197002252
255,3 Yr,3 Yr,0.02380005055146621
255,3 Yr,5 Yr,0.022897426905554245
255,3 Yr,7 Yr,0.021832019944128197
255,3 Yr,10 Yr,0.019984868025227878
255,3 Yr,20 Yr,0.017844885760987812
255,3 Yr,30 Yr,0.017279418618970987
255,5 Yr,1 Mo,0.0008287498318813485
255,5 Yr,2 Mo,0.0015208483068371247
255,5 Yr,3 Mo,0.0028644196994130028
255,5 Yr,4 Mo,0.00427894696292243
255,5 Yr,6 Mo,0.007425137976549833
255,5 Yr,1 Yr,0.015959821175820548
255,5 Yr,2 Yr,0.021642501706087898
255,5 Yr,3 Yr,0.022897426905554245
255,5 Yr,5 Yr,0.022786513036123383
255,5 Yr,7 Yr,0.021959767081386507
255,5 Yr,10 Yr,0.020387585346591304
255,5 Yr,20 Yr,0.018557508930221765
255,5 Yr,30 Yr,0.018146331514654477
255,7 Yr,1 Mo,0.0005189817167578592
255,7 Yr,2 Mo,0.001192220819298857
255,7 Yr,3 Mo,0.0024051477245617065
255,7 Yr,4 Mo,0.0038262513761344583
255,7 Yr,6 Mo,0.006716707871208335
255,7 Yr,1 Yr,0.014919542908107092
255,7 Yr,2 Yr,0.020372462594694815
255,7 Yr,3 Yr,0.021832019944128197
255,7 Yr,5 Yr,0.021959767081386507
255,7 Yr,7 Yr,0.02140855782950831
255,7 Yr,10 Yr,0.020031365079097606
255,7 Yr,20 Yr,0.018430050883293043
255,7 Yr,30 Yr,0.018113464750620523
255,10 Yr,1 Mo,0.00034463036389570953
255,10 Yr,2 Mo,0.0008878139174712659
255,10 Yr,3 Mo,0.001986619376075531
255,10 Yr,4 Mo,0.0032592430636971086
255,10 Yr,6 Mo,0.005788653224814538
255,10 Yr,1 Yr,0.013344637908056947
255,10 Yr,2 Yr,0.018381928583683278
255,10 Yr,3 Yr,0.019984868025227878
255,10 Yr,5 Yr,0.020387585346591304
255,10 Yr,7 Yr,0.02003136507909761
255,10 Yr,10 Yr,0.01903310550163109
255,10 Yr,20 Yr,0.017764312487159702
255,10 Yr,30 Yr,0.017575509330095655
255,20 Yr,1 Mo,0.0003805484095141568
255,20 Yr,2 Mo,0.000753481726718705
255,20 Yr,3 Mo,0.0016892307662286356
255,20 Yr,4 Mo,0.0027355515972201714
255,20 Yr,6 Mo,0.004863900069991371
255,20 Yr,1 Yr,0.011671404705185545
255,20 Yr,2 Yr,0.01618496607105321
255,20 Yr,3 Yr,0.017844885760987812
255,20 Yr,5 Yr,0.018557508930221765
255,20 Yr,7 Yr,0.018430050883293043
255,20 Yr,10 Yr,0.0177643124871597
255,20 Yr,20 Yr,0.01704423213406062
255,20 Yr,30 Yr,0.016888912249177056
255,30 Yr,1 Mo,4.627801618540986e-05
255,30 Yr,2 Mo,0.00040264840209487923
255,30 Yr,3 Mo,0.00135031463130992
255,30 Yr,4 Mo,0.002381401555101606
255,30 Yr,6 Mo,0.004396976187594005
255,30 Yr,1 Yr,0.011050045428835737
255,30 Yr,2 Yr,0.015501744655663717
255,30 Yr,3 Yr,0.017279418618970987
255,30 Yr,5 Yr,0.018146331514654477
255,30 Yr,7 Yr,0.01811346475062052
255,30 Yr,10 Yr,0.017575509330095655
255,30 Yr,20 Yr,0.016888912249177056
255,30 Yr,30 Yr,0.016931521444118722
256,1 Mo,1 Mo,0.005099072390324645
256,1 Mo,2 Mo,0.004221031437784135
256,1 Mo,3 Mo,0.00427609747135879
256,1 Mo,4 Mo,0.003943587032034737
256,1 Mo,6 Mo,0.004119336008887639
256,1 Mo,1 Yr,0.0032633998957847608
256,1 Mo,2 Yr,0.0021267262330560525
256,1 Mo,3 Yr,0.00151479549290206
256,1 Mo,5 Yr,0.0007790560851853222
256,1 Mo,7 Yr,0.00047417607987156654
256,1 Mo,10 Yr,0.0003027023626791067
256,1 Mo,20 Yr,0.0003464844132551569
256,1 Mo,30 Yr,2.1405012199504393e-05
256,2 Mo,1 Mo,0.0042210314377841346
256,2 Mo,2 Mo,0.004593784079991718
256,2 Mo,3 Mo,0.00433341515150954
256,2 Mo,4 Mo,0.0043399490547937425
256,2 Mo,6 Mo,0.004475530541908974
256,2 Mo,1 Yr,0.0038534357412395343
256,2 Mo,2 Yr,0.002929002116653782
256,2 Mo,3 Yr,0.002259258560559373
256,2 Mo,5 Yr,0.0014661312040909027
256,2 Mo,7 Yr,0.001143999816310516
256,2 Mo,10 Yr,0.0008440542959301875
256,2 Mo,20 Yr,0.0007193570356862392
256,2 Mo,30 Yr,0.0003794786161002198
256,3 Mo,1 Mo,0.00427609747135879
256,3 Mo,2 Mo,0.00433341515150954
256,3 Mo,3 Mo,0.005106198325523484
256,3 Mo,4 Mo,0.004701751090917521
